¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(336.39, 7.37, 332.59) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.68661
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359675
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566311
ê(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784213
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01994
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27579
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54718
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83542
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07315
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27706
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89654
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59037
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47154
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501615
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688844
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890455
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108115
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786952
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02925
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286845
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506923
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742282
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994493
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265393
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556956
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785131
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96175
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147451
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342835
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548691
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765741
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997818
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25251
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52261
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80949
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02406
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22608
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65433
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32963
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39319
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.503
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690334
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89206
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109848
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770546
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011546
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271818
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496716
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73138
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982858
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252842
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543528
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77162
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947617
ò(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132716
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327456
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53256
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748867
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977394
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.231
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49991
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78554
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97739
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17768
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42344
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07449
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80068
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.504526
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691973
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893826
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51641
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754519
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994273
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253181
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487093
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721141
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971885
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241087
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530876
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759349
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934853
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119349
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313493
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517986
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733582
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961171
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21123
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47911
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74348
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93311
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1318
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34007
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82903
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53111
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506188
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693758
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895749
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509127
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738893
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97745
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235023
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478133
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711596
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961646
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230164
ô(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51913
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768384
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924048
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107395
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30097
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504906
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719858
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946789
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19324
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4601
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70304
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89122
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08832
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29494
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59558
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26945
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08158
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507987
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695692
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897831
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501913
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723631
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961066
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21729
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469815
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702689
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952163
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21997
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508157
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783698
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939959
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103687
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289905
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493297
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707718
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934036
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17695
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44295
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6648
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85161
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04727
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25235
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46746
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02093
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01817
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509923
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697773
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239725
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489271
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70879
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945034
û(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200053
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462094
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694468
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943363
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210553
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498423
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800325
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957231
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121644
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294083
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483179
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697098
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922943
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16238
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42761
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6288
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81431
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00857
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21216
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42572
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78464
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48398
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511997
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700002
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23327
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475791
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694296
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929489
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183237
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455019
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686914
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935295
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201897
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490149
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80751
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97594
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141073
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314277
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496059
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688075
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913449
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15157
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41407
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59491
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7792
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9722
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17442
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38653
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60917
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23201
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514209
û(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009384
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22694
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46266
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680234
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914319
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166872
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440089
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680023
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927914
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19398
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4827
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799446
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996018
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161973
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336017
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518673
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710606
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912351
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1433
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38816
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56318
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74633
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93811
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13908
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34984
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.571
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99259
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516555
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009192
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220695
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44987
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666492
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89958
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150949
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422901
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673791
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921254
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186841
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476033
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792267
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017561
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18437
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359305
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542954
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73586
(336.12, 7.34, 332.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938753
