¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.503186
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774637
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08334
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422753
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796954
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213693
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677731
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22862
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49792
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25459
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17225
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25714
¬(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64696
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93312
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.48069
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01825
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237425
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495109
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776273
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085888
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425059
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79951
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.217049
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681492
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217083
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.829452
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26458
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18524
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27261
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06937
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24231
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4932
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.00549
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238855
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496569
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777868
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088283
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427319
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802014
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220349
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.685189
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223034
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836856
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54655
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37947
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39612
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63636
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26619
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50348
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98997
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240161
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497991
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779425
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090288
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429531
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804925
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223594
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.690202
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228868
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844107
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5551
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39096
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4098
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65503
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28911
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5115
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93975
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241434
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499378
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780941
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092253
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431697
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808309
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22678
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695473
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234583
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.851198
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56344
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40213
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42309
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67309
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31106
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51727
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.86782
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242673
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500728
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782418
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094172
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433814
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811607
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22991
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700621
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240176
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85813
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57158
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41297
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43599
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69054
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33201
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52077
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85435
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243877
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50204
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783875
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096048
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435884
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81482
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23298
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705511
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245646
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864897
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57951
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42347
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44849
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70736
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35196
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.522
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83815
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245047
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503315
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785842
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097881
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437903
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817946
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235992
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.710234
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250991
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871499
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58722
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43364
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4606
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72355
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37091
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52634
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81923
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246181
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504552
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787748
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099667
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439875
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820872
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238941
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714845
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.256209
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877934
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59473
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44346
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4723
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73911
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38806
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53773
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79175
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247282
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505752
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789597
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101409
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441794
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823465
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241832
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719343
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261302
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.8842
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60201
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45294
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48359
¢(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75402
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40317
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54778
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75702
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248347
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506912
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791384
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103104
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443666
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826005
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244661
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723728
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266267
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890297
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60908
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46207
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49447
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76827
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41749
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55649
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73706
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249376
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508035
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793108
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104754
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445486
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828486
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247427
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727997
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271325
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.896221
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61593
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47085
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50493
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78187
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.431
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56385
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71454
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250369
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509117
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794771
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106357
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447253
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830913
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250131
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732151
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276351
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901972
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62255
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47927
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51497
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79479
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44371
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56986
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68947
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251328
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510161
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796371
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107915
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44904
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833282
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252769
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736186
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281223
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907545
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62895
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48734
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52458
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80705
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4556
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57452
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66189
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252249
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511165
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797909
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109423
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451295
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835594
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255345
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740102
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285942
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91294
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63512
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49504
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53375
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81862
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46667
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5778
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63033
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253133
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51213
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799385
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110885
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453467
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837846
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257854
(407.68, 14.37, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743899
