¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.34836
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513995
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636924
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766609
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903575
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.860124
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.897965
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.937321
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.978251
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.020831
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.065128
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.11122
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.159215
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.209148
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.261145
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.315399
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.379609
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.446604
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.516575
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.589687
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.666134
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.746095
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.829823
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917519
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009489
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105936
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207246
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313667
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.425632
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54357
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667814
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798932
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933518
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.85663
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.894358
„(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.933622
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.974488
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.016954
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.061138
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.107161
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.155022
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.210826
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.268917
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.329539
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.398534
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.466137
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.536779
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.610614
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.68779
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.768577
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.853125
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.941743
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.034647
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.132105
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234484
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342083
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455255
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57448
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700117
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831985
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96443
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.853652
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.891325
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.930478
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.971241
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.013632
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.062939
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.1147
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.16864
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.224785
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.283368
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.347915
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.418246
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.486554
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.557866
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632454
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.710433
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.792032
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877479
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967037
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060929
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159428
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262933
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371747
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486207
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606806
„(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73395
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863049
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996922
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.851134
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.888761
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.931977
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.978192
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.02629
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.076362
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.128513
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.182854
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.239464
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.299483
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.367854
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.438786
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.507783
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.57989
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.655228
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.734044
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816491
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.902893
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993417
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.088363
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.187995
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292686
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402709
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518572
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640626
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767272
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895608
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030994
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.85717
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.900152
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.944911
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.991479
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.039941
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.090432
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.143032
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.197755
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.254864
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.319512
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.388633
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.460238
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.529949
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.6028
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.678978
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.758617
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842043
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.929378
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020905
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116963
„(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217767
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323711
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435106
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552337
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67592
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799969
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929759
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066683
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.869955
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.913271
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.958394
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.005353
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.054245
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.105129
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.15817
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.213402
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.27353
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.340353
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.410172
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.482512
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.552989
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.626674
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70368
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.784254
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868589
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.95697
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049614
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146773
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248808
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356064
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468844
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587602
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709522
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834136
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965492
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104087
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.883304
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.927002
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.972516
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.019878
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.069174
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.12051
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.173976
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.229739
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.294417
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.362007
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.432596
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.505687
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.576964
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651489
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.729395
ÿ(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.810902
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896288
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985694
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.079456
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177861
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.281137
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389756
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504012
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74376
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869852
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00283
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14322
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.897197
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.941296
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.987212
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.034988
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.084736
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.136546
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.190505
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.250724
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.316134
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.38446
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.455863
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.529769
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601917
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.67727
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.756151
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838635
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.925062
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015599
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.110524
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210167
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31485
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424855
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540647
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658258
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779503
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907185
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041898
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184057
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.911716
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.956227
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.002549
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.05075
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.100989
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.153246
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.209099
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.272492
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.33864
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.407783
…(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.480015
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55479
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.627769
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.704072
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.783944
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.867481
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954936
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046663
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142869
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24382
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349883
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461411
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577354
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693973
