¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.060663
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.537436
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.520482
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.504331
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.488949
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.476581
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.470637
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.470603
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.476475
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.488853
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.509278
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.541535
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.599186
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.509
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41979
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45779
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68306
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10644
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55065
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97915
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83555
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.640572
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.61836
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.597531
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.577952
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.559505
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.542691
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.53409
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.534324
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.543467
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.563676
(377.56, 16.02, 283.83) (381.92, 8.54, 300.64) (0.81, 2.16, 0.81) Human 2.603503
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00871
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73874
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55524
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47185
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51771
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72492
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16889
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51279
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72224
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373516
¸(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656066
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955945
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270154
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61199
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985086
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393912
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836796
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30019
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81584
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4003
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.054
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78988
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59094
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51634
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57997
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76801
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18311
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31288
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24541
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55754
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390449
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674455
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973774
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289523
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633039
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008132
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419194
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861302
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32715
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85268
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44139
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10007
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84188
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63018
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56179
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62782
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81231
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0825
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19927
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98655
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44558
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407567
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692976
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991792
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309078
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654387
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031452
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444788
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886248
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35733
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89015
¹(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48311
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14688
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8762
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67073
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60819
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67698
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8656
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98483
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08905
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73584
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87992
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88155
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375751
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711634
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010029
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328908
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675963
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055058
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470715
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911587
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3916
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92817
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52554
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1945
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91011
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71209
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65557
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72732
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92399
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92061
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98357
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49295
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37646
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23806
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297845
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628864
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025886
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348941
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697828
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078967
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496984
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938608
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42639
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96677
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56862
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23696
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94478
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75432
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70388
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77886
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91017
´(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86789
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92431
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2647
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89755
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52189
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42228
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221406
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577665
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038855
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363287
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716783
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103134
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523585
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970586
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4617
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00599
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61241
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26856
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98025
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79738
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75324
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83161
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86453
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81735
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8263
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07008
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48702
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82716
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80967
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61776
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146433
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731487
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05197
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377554
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73237
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120415
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546482
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00292
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49755
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04577
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65685
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30083
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01648
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84127
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80351
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88558
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8208
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.769
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71046
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88114
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1447
³(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43025
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36273
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05996
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82529
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072859
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764443
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06525
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39199
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74813
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137654
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570234
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02705
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52861
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08531
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69146
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33376
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0535
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.886
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85482
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91829
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7789
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72279
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59848
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69765
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86201
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06034
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05208
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73043
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45485
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000665
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776821
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078643
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406571
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764039
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155121
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594827
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05157
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55572
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11544
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67315
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34992
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09127
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93155
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90709
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88231
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73887
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67872
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4902
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51951
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5901
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7056
¹(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66481
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41408
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11892
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929895
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789351
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092243
