¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472061
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13121
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9855
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98459
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16847
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49912
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15112
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01598
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72353
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741154
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960532
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199468
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458254
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738441
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04544
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383292
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756747
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171675
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635296
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149929
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740003
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39529
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13914
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99472
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99544
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18043
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51625
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17073
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04908
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49207
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74412
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964118
 (438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203365
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462069
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742609
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050015
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388341
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762339
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177909
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64228
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.157091
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.747085
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40323
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14738
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0043
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00671
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1924
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53411
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19143
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08341
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53404
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747151
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967752
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207316
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465952
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746852
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054674
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393486
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768034
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18426
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649393
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164401
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.753998
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41139
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15592
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01423
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01839
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20503
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55272
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21323
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.11898
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57767
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.57228
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750465
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971429
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211314
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469904
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751172
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059416
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398721
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773833
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190726
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656635
µ(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171854
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761141
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41978
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16476
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02451
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03048
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21832
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57207
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23613
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15579
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62296
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.61446
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753903
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975154
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215364
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473926
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755567
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064241
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404047
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779734
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197307
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66401
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179451
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768515
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42838
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1739
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03514
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04299
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23228
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59216
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26014
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19386
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66992
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.65898
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.57472
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.56282
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.55376
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.54756
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.54419
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75738
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978923
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21946
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478015
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760037
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069149
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409467
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785737
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671511
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18719
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776114
ó(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43722
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18334
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04611
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05591
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2469
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.613
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28525
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 15.4945
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.90012
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.98603
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 15.50494
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.56162
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.54974
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.5407
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.53451
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.53115
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760898
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982737
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223528
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482171
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764581
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07414
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414976
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79184
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210809
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67914
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195073
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783942
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44627
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19308
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05744
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06925
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26218
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63615
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31148
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 15.10311
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.89033
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.91061
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 15.01769
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.55139
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.53951
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.53049
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.5243
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.52096
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764455
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986594
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227406
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486395
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7692
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079215
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420577
ò(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.798044
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.217726
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686895
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203095
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791997
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45499
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20312
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06912
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.083
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27813
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66142
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33883
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.89892
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.88343
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.90368
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.92691
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.544
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.53214
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.52312
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.51694
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.5136
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768053
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990493
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23134
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490685
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77389
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08437
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426262
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804347
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224758
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694776
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21126
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800278
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46397
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21346
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08115
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09716
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29474
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68734
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3673
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.89426
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.8794
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.89964
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.92285
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.53946
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.5276
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.51859
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.51242
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.50908
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771688
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994433
ì(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235337
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495041
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778653
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089607
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432039
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81075
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231898
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702782
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219563
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808784
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47321
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22409
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09352
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11174
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31202
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71389
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39964
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.89251
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.87823
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.89847
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.92168
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.53776
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.5259
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.51689
(438.45, 14.90, 251.30) (438.64, 8.78, 284.68) (4.88, 2.84, 8.46) Truck 14.51072
