¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33778
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185172
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31111
¹(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464277
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755261
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075111
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428276
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820167
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.775983
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842927
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.912807
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985662
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.061773
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.141212
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224273
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311059
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40187
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490792
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582674
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678771
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779419
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884853
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9954
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111407
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233209
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36124
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523325
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819844
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146074
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506617
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.794748
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862363
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.932863
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006472
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083257
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163504
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.247336
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335012
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426741
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522734
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621975
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719588
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821825
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928944
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041248
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159148
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282984
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413177
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584359
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886663
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219529
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814203
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.882494
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953656
¶(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.027993
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105563
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186584
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271284
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359869
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452525
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549552
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651259
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757874
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865691
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974544
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088734
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208621
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334585
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467031
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64742
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955815
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295645
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.834359
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903302
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.975209
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.050293
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128653
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210545
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296116
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385633
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479316
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577385
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680191
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787992
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901134
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019993
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13793
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259884
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388041
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52284
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712639
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0273
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.855242
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924876
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.99752
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.073372
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152589
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235345
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32184
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412332
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507047
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606225
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710179
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819228
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933706
»(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054012
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18048
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312926
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443401
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580687
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780046
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.876801
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947171
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020608
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097268
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177332
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260993
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348482
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439973
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535744
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636101
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741258
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851633
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967483
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089237
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217292
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352115
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494209
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640605
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899086
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.970224
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044486
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.122003
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.202972
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287529
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37603
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468596
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565499
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667023
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773469
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885156
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002476
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125774
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255474
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392042
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536028
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687994
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.922134
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994089
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.069168
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147534
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229426
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315052
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.404524
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498185
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596282
¸(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699049
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806828
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919934
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038722
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16363
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295022
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433469
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608736
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.945919
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01869
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094635
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173931
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256804
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343428
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434013
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528821
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628099
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732189
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841341
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955903
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076283
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202825
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336044
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533234
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815514
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.970485
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044121
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120989
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201243
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285108
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372781
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464475
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560491
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661053
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766478
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87705
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99311
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115121
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243431
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46069
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735664
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995833
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070369
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148136
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229382
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314297
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403096
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495975
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593205
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695064
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801905
´(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91397
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031642
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155336
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390803
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658851
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951836
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017416
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097412
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.176188
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258461
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344443
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434382
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52846
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627007
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730261
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838533
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952148
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082956
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323349
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584846
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870305
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037953
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125324
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205103
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288456
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375574
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466694
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562043
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661911
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766615
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8764
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023268
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258133
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513409
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791717
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096345
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059082
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154129
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234929
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31938
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407655
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50003
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596695
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69797
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804124
(405.91, 12.71, 328.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965458
