¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ (393.69, 14.81, 307.64) (412.32, 8.71, 315.76) (0.81, 2.16, 0.81) Human 5.613182
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92155
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22058
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52903
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85498
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19986
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59867
Ë(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64407
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69744
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.5886
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60209
(393.69, 14.81, 307.64) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.260059
(393.69, 14.81, 307.64) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.252723
(393.69, 14.81, 307.64) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.252109
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038539
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361364
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701385
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090408
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547057
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035841
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502624
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954745
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33787
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72844
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11404
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53074
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00925
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3076
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57365
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85409
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14987
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4574
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77979
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12083
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53452
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36076
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45627
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36144
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.3748
(393.69, 14.81, 307.64) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.29963
(393.69, 14.81, 307.64) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.277265
(393.69, 14.81, 307.64) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.255956
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039708
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.989851
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.957452
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.926551
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54879
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037792
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510674
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940269
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3222
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71807
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10289
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5187
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98004
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24842
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51184
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78936
Ø(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08209
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38878
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7078
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04521
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47711
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16212
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22506
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1431
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15634
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228634
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476482
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746251
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.999419
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.965654
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.933417
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.902671
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.940006
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039764
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519153
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926656
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30749
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70881
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09293
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50796
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94258
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19173
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45259
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72738
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01715
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32311
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63896
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97287
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42278
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06685
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96769
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92763
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93488
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229573
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.048375
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.011606
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.976439
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.942834
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.91075
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.880151
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.851002
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.149887
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528046
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913867
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29364
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70069
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08419
à(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49853
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88665
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12538
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39586
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66801
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95503
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25796
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57318
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90378
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37138
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97552
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.786
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.72604
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.73323
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.064687
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.026441
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.989835
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.954825
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.921369
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.889429
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.858967
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.82995
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.939812
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.374049
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901944
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28076
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6919
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07664
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49038
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83311
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05467
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32563
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6113
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8956
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19567
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51037
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83785
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32297
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88799
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68884
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.53238
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.5395
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.043955
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.005867
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.969413
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.934549
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.901233
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.869428
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.839095
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.858749
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.034453
à(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.222272
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.614113
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.228084
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67889
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07026
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48353
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78185
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00121
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25438
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53686
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83522
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1362
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45034
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77502
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27746
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82103
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59582
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34636
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35343
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232347
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.986631
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.950319
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.915592
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.882407
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.850727
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.849035
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.950996
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.13271
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.327142
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.535621
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.871967
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.537595
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06513
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47795
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73285
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9503
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18587
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46507
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7599
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0716
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39086
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73523
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23478
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77503
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50692
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.16775
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17476
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233272
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.968712
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.932533
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.897932
â(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.86487
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.94796
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.051
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.158894
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.27195
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.436193
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.652408
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.885046
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.149807
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.873685
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47365
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68609
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90167
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12779
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39609
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68753
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99557
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32164
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69811
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19491
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7321
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42204
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99629
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.00325
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234206
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482527
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.916035
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.948988
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.05054
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.15684
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.268186
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.384902
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.507338
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.635881
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.774071
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.01583
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.276955
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.5598
(393.69, 14.81, 307.64) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.240148
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64154
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85537
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07964
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32984
(393.69, 14.81, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61808
