¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(426.98, 14.96, 246.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806995
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32135
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695064
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998962
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338152
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704411
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120343
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573269
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091469
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664596
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31377
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04204
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88614
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66328
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83263
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17527
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7573
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85768
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41578
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52822
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692683
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995451
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334818
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700718
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115678
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568044
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084805
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657037
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30539
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03127
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87363
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64938
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82123
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16166
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70328
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77702
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62713
İ(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0186
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690165
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991745
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331318
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696845
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110021
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562604
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077903
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649209
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29678
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01942
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86079
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63515
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80958
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14781
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68844
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47683
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07842
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72257
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66193
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687508
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988549
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327659
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692791
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103979
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556943
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069539
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.641111
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28793
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00836
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61178
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62056
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7881
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13364
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67848
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99026
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5608
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17075
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82414
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684715
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985486
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323835
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688559
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097682
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551067
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060494
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632751
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27884
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99792
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59906
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60443
ı(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76018
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11924
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66838
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81837
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22754
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65032
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26912
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93237
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681787
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982272
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319854
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68415
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091129
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544976
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051131
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624126
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26952
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98722
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58219
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58054
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73201
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10025
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65819
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51599
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18038
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53554
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.908
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37402
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04777
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678725
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97891
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315711
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.679565
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084323
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538674
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.04262
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615245
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25997
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68749
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56779
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55652
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70364
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06627
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41012
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.225
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12383
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48997
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86059
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24969
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65837
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17092
õ(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675528
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975404
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311413
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674806
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.07787
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532163
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035289
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60611
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2502
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68238
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55931
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53224
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67503
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03211
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24151
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94479
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81494
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44778
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81676
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20403
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61082
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0093
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64808
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672199
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971752
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306078
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669875
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072384
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.525443
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.027725
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596718
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91527
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.677
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54557
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51406
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64629
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9977
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1305
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80573
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51785
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40895
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77639
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16202
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52617
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87461
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23933
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45752
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66874
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967955
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300491
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664772
…(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066708
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518521
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019932
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587083
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91034
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67132
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53153
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50295
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61732
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93145
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94091
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75276
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41387
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13366
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7395
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0723
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4013
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74536
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10544
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48247
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33664
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665149
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964015
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294701
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659501
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060843
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511393
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011909
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577198
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90481
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66252
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51728
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49165
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59925
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76854
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75643
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7023
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35948
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0712
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57727
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94763
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28154
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62141
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97708
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34944
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73956
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661428
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959934
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288707
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654062
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054792
‹(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.504066
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003662
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20574
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89578
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64997
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50277
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4802
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5858
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63252
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57688
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65429
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30775
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95815
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29069
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.639
(427.45, 15.00, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01286
