¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.06423
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275264
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535335
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822875
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129911
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477976
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860368
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275325
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738333
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258144
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84576
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51521
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28473
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16562
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17933
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35243
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75653
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45609
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64823
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36461
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819416
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038857
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274926
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535069
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822714
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129905
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478127
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86116
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276207
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739319
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259254
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847018
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51665
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28639
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16691
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17894
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35198
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75496
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45088
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63487
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32603
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819099
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038613
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274661
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534856
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82248
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129992
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478323
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862068
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277217
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740448
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260526
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848458
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5183
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28829
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16848
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.179
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35206
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75411
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44621
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6225
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.28921
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818836
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038436
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274469
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534695
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822303
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130176
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478566
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86309
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278352
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741717
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261956
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850081
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52016
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29044
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17033
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17951
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35268
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75397
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43871
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61112
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25413
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818623
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038326
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27435
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534583
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822182
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13045
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478854
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864226
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279616
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743132
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263547
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.851887
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52222
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29283
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17246
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18047
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35383
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75455
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4319
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60073
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.2208
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818465
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038285
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274304
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534523
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822116
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130823
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479187
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865478
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281007
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744688
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265297
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853871
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5245
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29545
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17487
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18187
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35551
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75585
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42584
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59134
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1892
œ(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81836
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03831
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274333
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534515
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822108
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13129
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479567
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866841
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282526
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746385
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267209
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.856039
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52698
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29832
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17757
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18373
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35773
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75787
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42054
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58293
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15932
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818306
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038352
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274432
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534559
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822155
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13185
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47999
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86832
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284171
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748223
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26928
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858389
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52966
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30142
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18054
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18603
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36047
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7606
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41599
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57551
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13116
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818306
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038352
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274607
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534653
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822258
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132505
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480461
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869912
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285941
°(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750205
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271511
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.860921
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53256
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30477
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18379
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18879
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36376
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76406
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41221
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57512
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.10471
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818358
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038409
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274854
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5348
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822419
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133255
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480977
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871617
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287839
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752327
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.273902
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86363
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53566
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30835
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18733
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19199
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36757
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70162
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49638
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71572
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86914
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818461
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038521
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275172
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534997
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822635
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134099
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481536
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873437
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289865
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754591
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276453
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866522
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53897
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31217
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19169
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19565
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26077
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70505
é(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4843
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69884
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30628
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818619
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038692
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275567
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535246
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822907
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13504
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482143
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874144
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292015
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756997
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27916
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.869596
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54249
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31623
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19677
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19975
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26594
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70928
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47306
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68328
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25788
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818829
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038919
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276032
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535547
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823237
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136071
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482795
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874868
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294291
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759544
(434.52, 14.00, 303.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282028
