¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.672096
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21817
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39557
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58102
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77791
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89124
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98054
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07352
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17039
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27124
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3762
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4854
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59905
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71727
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311719
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584423
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815651
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055587
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29798
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55915
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84124
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264176
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739601
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356251
†(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965439
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56874
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71788
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87345
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03578
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20521
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38221
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56717
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7606
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87683
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97311
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06598
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16271
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26343
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36825
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47732
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59083
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7089
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314669
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588861
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820435
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053183
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295376
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556331
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838233
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255766
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730231
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310474
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888011
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54414
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7078
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86304
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02502
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19413
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37075
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55531
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70876
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83703
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94056
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04656
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15688
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25798
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3627
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47169
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58508
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70306
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317492
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593464
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825451
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051089
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293121
†(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553912
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835639
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247349
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720798
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243119
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811863
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45734
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69938
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85435
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01603
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18484
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36113
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53648
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6586
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78569
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90413
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00947
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11907
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2331
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35171
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4685
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58182
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69975
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320241
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598282
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824208
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049314
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291204
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551821
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833369
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239005
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711404
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269167
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737012
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37209
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6926
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84733
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00881
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17738
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35345
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48989
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61095
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73693
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86799
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97486
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08379
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19713
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31507
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43773
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56534
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69809
„(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324737
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603294
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822822
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047807
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289585
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550105
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831527
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230686
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702072
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298319
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663383
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28839
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68745
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84207
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00336
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17173
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33026
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44565
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56577
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69068
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82066
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94268
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05101
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16372
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28099
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40296
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52988
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66186
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32907
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60848
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821703
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046635
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288328
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54874
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83005
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222364
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692727
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32848
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651374
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20617
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68396
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83843
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99964
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16791
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28928
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4038
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52293
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64687
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77584
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91002
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02066
ƒ(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13278
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24943
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37076
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.497
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62834
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333352
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613034
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820931
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04577
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287426
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547737
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828973
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214054
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683433
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359612
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684834
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12543
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68212
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83657
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99768
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1413
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25057
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36424
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48248
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60549
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7335
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86668
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99273
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10429
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22041
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34119
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46679
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59749
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337475
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614404
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82042
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045193
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286838
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547105
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828261
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20582
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674181
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391754
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719351
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07263
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68195
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83636
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99748
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10557
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21406
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32693
ı(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44435
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5665
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69357
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8258
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96344
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07825
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19385
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3141
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43917
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5693
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341557
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615718
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824189
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044961
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286569
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54684
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827966
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197571
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664925
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424928
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754964
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11102
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63585
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8378
(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9684
