¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47158
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22986
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57989
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81824
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87752
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731329
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923226
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129657
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357664
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615503
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85923
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090127
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352849
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670687
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146811
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570486
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109634
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629887
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20449
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81118
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74461
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4036
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28469
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20757
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.859
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89549
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715953
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906724
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1119
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337793
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593899
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835841
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065042
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321339
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636281
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099662
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536572
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061125
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597309
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16442
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73904
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72165
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30141
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3405
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23364
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90063
„(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91362
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700817
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890481
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094429
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318179
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572579
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813021
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040574
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29042
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602533
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052982
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.503353
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013187
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.565515
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12519
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70599
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69963
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19842
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37314
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26187
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94311
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93192
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685919
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874499
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077241
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298822
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551545
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790765
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016718
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260087
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569439
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006776
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470819
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965818
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534494
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08679
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67718
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67852
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0947
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37994
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29223
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95488
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95035
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671261
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858775
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060336
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279725
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530797
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769069
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993466
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234709
…(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536992
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961044
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438971
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919022
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.504247
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04919
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64935
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65834
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06604
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43556
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30757
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95173
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96887
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656842
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843312
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043713
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260885
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510334
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747927
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970814
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21038
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505182
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915787
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407798
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87279
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47476
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01241
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6225
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58514
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07105
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44341
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29943
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94933
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98757
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642662
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828107
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027372
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242302
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490158
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727334
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948755
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186693
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474008
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871009
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377292
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827127
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446029
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976432
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59662
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50108
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05318
”(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43798
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29341
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94769
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0064
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628719
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81316
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01131
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224701
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470265
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707284
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927282
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163643
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44346
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82671
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346395
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782028
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403078
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941241
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56318
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41806
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90858
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43452
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30945
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94681
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01692
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85865
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615015
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79847
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995529
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207705
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450659
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687774
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906391
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141224
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413531
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782888
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296428
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737494
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.351906
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.906838
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52426
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33608
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76565
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43289
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33702
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9467
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89378
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55011
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601546
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784039
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980027
‹(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191013
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431336
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668798
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886077
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119427
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384217
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739546
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247046
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69431
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301415
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.873214
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48624
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25513
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6244
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43321
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36653
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94738
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77611
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24872
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588317
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769864
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964806
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174625
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412298
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650353
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866337
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098248
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355511
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696686
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19825
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663549
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.251606
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840362
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4491
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17522
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48486
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43546
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39807
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94878
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66234
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03747
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575324
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755946
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949861
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158538
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393546
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632434
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847162
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077683
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327407
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654306
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150036
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633505
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.202476
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.810822
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41285
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09633
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34704
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4396
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43154
(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95098
