¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080998
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.922162
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.914919
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.909229
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.905089
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.902493
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248001
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434576
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636021
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854141
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091066
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370601
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733182
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140995
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577845
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977575
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.130546
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.101999
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.075221
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.051723
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.028396
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.006761
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.986794
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.968476
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.951788
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.936715
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.92324
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.911351
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.901036
Î(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.892282
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.885085
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.879436
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.875329
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.87276
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257292
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444598
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646823
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865873
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103827
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393475
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758815
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169945
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564292
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962513
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326428
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.393946
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.365619
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.333844
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.309124
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.28616
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.264931
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.245414
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.227589
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.211437
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.196944
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.184094
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.172876
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.163279
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.155291
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.148905
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.144116
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.14092
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266737
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454751
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657814
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877777
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116768
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416383
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784536
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193321
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550982
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947713
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305647
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598121
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.870229
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.841732
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.083435
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.763875
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.55674
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.49219
»(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.61224
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.97721
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.6769
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.85118
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.73038
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.7227
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276282
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465037
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668945
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889832
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129898
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439321
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810281
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181485
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537905
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933186
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285755
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576715
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890665
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230347
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.382044
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.765407
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.55853
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.49432
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.61481
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.98036
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.68088
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.85634
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.73735
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.73261
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285967
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475494
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680231
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902074
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143231
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462268
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836088
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169863
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525059
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918915
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266684
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556227
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868603
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206481
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758042
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.999832
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.56086
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.49708
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.61814
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.98446
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.68605
Ä(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.86305
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.74639
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.74549
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295794
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486042
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691671
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914484
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156714
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485271
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837597
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158479
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512446
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904925
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248444
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536665
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847481
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238051
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83811
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57849
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.71229
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.50049
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.62224
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.94236
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.92052
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.90126
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.88456
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.87041
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.8588
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.84971
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.84314
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83907
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305716
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496779
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703275
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927068
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170416
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508286
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827434
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147276
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500084
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891185
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23105
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517933
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827373
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310048
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919992
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68549
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43291
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.54221
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.62712
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.90936
É(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.88759
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.8684
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.85176
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83767
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.82611
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81707
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81053
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.80649
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315772
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507618
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714993
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939805
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190149
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527121
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817461
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136303
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48797
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877687
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214469
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500161
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837515
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383669
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00774
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7951
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38494
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88131
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.63276
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.87904
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.85734
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83821
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.82164
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.8076
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79608
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78707
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78057
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.77656
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325984
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51863
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726891
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952703
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210746
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518179
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807652
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125528
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476068
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864484
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198687
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483193
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904047
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458864
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10399
½(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88787
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33871
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83089
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58504
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.01034
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.71865
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.90537
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.80355
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.82688
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336285
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52976
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738915
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965744
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231342
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509396
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798057
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114975
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464404
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85157
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183717
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472709
