¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(341.73, 7.25, 379.79) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10479
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799115
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191214
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887459
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125635
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502348
Å(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138415
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35669
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583405
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380741
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79311
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36188
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16856
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08008
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.51249
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.48601
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.46243
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44175
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42393
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40896
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39683
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38752
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38102
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37733
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37644
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436647
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536621
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641477
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751499
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867057
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578273
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93438
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176095
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587915
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239534
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528849
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116125
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50352
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927317
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57146
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33165
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44458
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39215
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36593
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3426
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32213
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3045
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28969
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.2777
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26851
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26211
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.25849
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.25765
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495719
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598205
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705741
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818631
Â(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937253
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754471
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982424
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227742
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67495
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342602
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709254
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232459
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630342
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06616
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79013
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49069
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60937
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27657
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.2506
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.22749
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.20722
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.18978
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.17513
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.16327
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.1542
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14789
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14434
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14355
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556599
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661713
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772046
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887903
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283957
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80024
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03154
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280586
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76343
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447638
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978153
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352525
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761427
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23302
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00347
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61389
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61244
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.16556
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.13984
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.11695
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.09688
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.0796
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.06511
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.05338
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.04441
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03819
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03471
¿(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03396
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61939
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727219
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840478
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959446
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628661
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847074
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081807
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334671
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853391
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554625
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092037
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476498
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896921
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43791
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15474
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73665
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61615
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.05901
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03351
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.01083
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.99094
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.97384
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.95949
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.94789
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93902
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93288
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92946
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92875
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684067
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794778
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911082
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033346
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673348
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894947
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133215
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390069
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944869
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663609
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209475
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604502
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03701
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65137
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31103
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86186
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.98485
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.95674
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93147
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.90899
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.88928
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87233
¾(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85813
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84664
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83788
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83182
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82845
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82779
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750811
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864487
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983993
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345141
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718987
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9439
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185845
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446731
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037821
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714327
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250286
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736763
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18192
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84162
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4726
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98962
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.88652
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85865
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83358
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8113
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79176
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77497
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76089
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74952
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74085
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73486
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73156
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73093
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819589
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936426
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059245
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552967
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765619
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993921
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23965
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504781
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132313
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749178
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287505
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873427
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33188
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99032
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63963
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09395
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79225
Â(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7646
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73973
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71763
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69826
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68161
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66766
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6564
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64781
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6419
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63865
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63805
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890538
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010659
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136993
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597494
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813283
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045065
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2947
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577812
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228305
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784595
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324935
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0147
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51696
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14386
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81239
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12218
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70191
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67447
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6498
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62787
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60865
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59214
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57831
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56716
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55866
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55281
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54961
(341.95, 7.24, 379.90) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54905
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707661
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962085
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370839
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642941
(341.95, 7.24, 379.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861968
