¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.6941
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.033631
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.026981
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.040551
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.082763
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.16616
(406.44, 14.36, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.39532
(406.44, 14.36, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.15435
(406.44, 14.36, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.9693
(406.44, 14.36, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.01558
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.85788
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.98726
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.9567
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.74114
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.20246
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475379
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736829
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0217
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333185
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675187
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052291
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470097
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935476
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379117
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05239
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.334868
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.1311
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.985906
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.92907
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.874669
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.876987
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.889835
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.936963
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.017478
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.129236
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.304013
(406.44, 14.36, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.10559
(406.44, 14.36, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.10298
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.22642
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.36641
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.33651
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.10637
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.19687
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473431
ü(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734699
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019373
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330675
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672405
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049222
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466674
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931664
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34201
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.471667
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.118208
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.956639
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.831109
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.77584
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.723077
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.733518
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.745687
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.797319
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.87512
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.988575
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.157803
(406.44, 14.36, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.14823
(406.44, 14.36, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.24485
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.0493
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.0451
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.04402
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.04607
(406.44, 14.36, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.24089
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471489
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732588
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017056
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328133
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669597
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046126
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463243
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927822
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305676
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.237553
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.934939
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.790713
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.683302
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.629507
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.586371
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.596207
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.607745
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.663501
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.738747
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.853685
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.017681
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.295035
(406.44, 14.36, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.46555
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.65899
ø(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.73172
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.71894
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.65582
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.66087
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469512
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730451
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01474
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325569
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6668
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043024
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459805
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902015
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270085
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.031141
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.772282
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.632774
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.542078
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.489676
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.455449
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.464721
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.475668
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.535201
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.608037
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.724267
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.883316
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.157605
(406.44, 14.36, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.39873
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.96498
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.09571
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.084
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.92791
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.58612
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467559
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728296
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012371
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323001
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663983
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039891
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45634
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869998
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235259
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.836283
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.61741
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.482325
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.407063
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.355975
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.330005
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.338747
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.349138
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.412134
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.482695
ı(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.600042
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.754417
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.025659
(406.44, 14.36, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.33436
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.33763
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.48022
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.4697
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.30433
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.92286
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465558
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726152
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010045
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320416
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661153
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036785
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452872
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838655
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.100577
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.652123
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.469845
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.338907
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.277911
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.228066
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.209754
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.218
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.228327
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.294037
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.362448
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.480756
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.630711
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.898926
(406.44, 14.36, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.27239
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.73133
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.88691
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.87773
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.70225
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.27742
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463587
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723989
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007703
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317861
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658329
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033634
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449365
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807976
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.7742
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.477878
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.329141
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.205168
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.154304
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.105635
ı(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.094425
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.102206
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.11691
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.180659
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.247037
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.366159
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.51193
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.777148
(406.44, 14.36, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.21275
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.1478
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.31763
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.30995
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.12347
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.65114
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461611
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721833
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005322
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315256
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655465
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030474
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445885
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777957
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.598125
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.32375
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.194898
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.085656
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.035948
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.988396
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.983781
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.991125
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.009883
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.071777
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.136234
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.25604
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.397842
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.660093
(406.44, 14.36, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.15539
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.58893
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.77443
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.76844
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.56994
(406.44, 14.36, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.04928
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459611
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719658
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002926
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312658
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65261
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027341
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422097
(406.44, 14.36, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748593
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.431402
‡ (406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.19196
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.066735
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.971179
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.922566
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.87607
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.877583
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.884516
(406.44, 14.36, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.907034
