¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(385.72, 14.47, 306.17) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 9.520725
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977177
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379473
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826337
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460536
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28094
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27099
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94931
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37361
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02961
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87335
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682266
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962046
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269195
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610118
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983937
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387001
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868286
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590199
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8605
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26005
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8681
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29234
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93505
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7741
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689222
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969624
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276048
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614963
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990691
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394468
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980902
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722522
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09237
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21151
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78734
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1987
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84105
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6753
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696143
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977196
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284314
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621273
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996866
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444481
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095635
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857594
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02409
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14234
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70706
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10566
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73487
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5545
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703032
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984689
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292521
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630333
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002538
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544712
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212433
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995491
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94327
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07346
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63295
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02234
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63619
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53802
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709881
“(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992155
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300686
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6393
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02516
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646544
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331385
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13622
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80789
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00485
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55796
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.93914
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54227
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42663
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716678
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999589
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30885
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648269
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057491
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738183
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452521
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27985
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67313
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93656
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48339
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85284
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44598
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31602
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723428
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006939
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316914
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66959
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089848
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756672
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575861
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42644
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53899
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8686
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40925
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76709
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34707
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.20673
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730143
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014262
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324922
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698505
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122189
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773746
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694997
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58422
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40553
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80098
‹(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33627
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69871
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26733
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.11229
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736788
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021544
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344247
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727387
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154484
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789393
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71418
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13711
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27487
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73369
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26172
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61511
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18799
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01838
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743396
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028737
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370166
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756259
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186743
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803587
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73155
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32974
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16208
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61501
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25428
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52939
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08936
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92503
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749955
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045345
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396039
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785062
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218966
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816287
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747135
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46961
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04955
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47623
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25102
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44265
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98647
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.80144
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756458
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068663
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421865
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813811
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251146
ˆ(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827487
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760879
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42215
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93742
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3401
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23916
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34229
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88006
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67558
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769881
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091902
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447599
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842464
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283268
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837191
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77281
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35238
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69324
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19401
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24024
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22493
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75846
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.55091
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790868
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115047
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473248
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87106
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315306
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845409
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782853
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26115
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18377
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04929
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25401
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10882
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62279
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40862
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811774
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13812
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498853
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899565
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347267
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85203
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813224
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25172
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90871
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90599
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26653
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02982
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54944
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33755
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818164
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159769
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524316
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927997
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379137
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886588
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857185
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30981
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75842
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77751
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22047
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8959
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47502
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.26668
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814477
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155672
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53442
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956269
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410906
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922452
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898849
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3649
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60638
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67332
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07916
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76052
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31574
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15682
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810495
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151279
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529498
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951618
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425598
(386.45, 14.48, 306.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958235
