¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(333.33, 7.49, 371.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.826612
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706135
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953105
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296638
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6902
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13771
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650985
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411558
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04013
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.50182
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.46675
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.43412
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.40389
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.37603
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.35051
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.32731
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.30641
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.28778
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.27141
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.25727
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.24536
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.23566
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.22817
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.698114
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.82648
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.963003
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.108504
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274641
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482925
¾(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709481
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956772
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276351
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667236
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111512
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620812
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647079
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0115
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.30409
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.26981
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.23793
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.20841
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.18122
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.15633
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.13371
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.11335
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.09522
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.07931
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.06559
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.05406
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.04471
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.03753
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691043
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.818924
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954988
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099971
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277642
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486162
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71301
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960648
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256216
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64441
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085495
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590811
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890015
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98316
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.1152
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.08168
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.05051
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.02165
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.99509
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.97078
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.94872
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.92887
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.91121
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.89573
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.88242
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.87125
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.86222
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.85532
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.684214
´(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.811677
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947288
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091806
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280821
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489616
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71676
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964736
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236467
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621776
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059625
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561088
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14059
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95521
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.93463
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.90182
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.87509
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.85491
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.83691
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.82107
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.80739
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.79584
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.78642
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.77911
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.77392
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.77082
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.76983
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.77093
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.677623
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804737
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.93992
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09139
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284177
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493253
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720758
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9691
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241225
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599231
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033987
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636253
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16867
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92755
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.14244
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.1173
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.09443
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.07382
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.05543
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.03925
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.02526
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.01345
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.00381
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.99634
³(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.99101
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.98783
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.98679
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 10.98789
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.671331
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.798055
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.932802
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094648
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287714
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497089
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72492
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973639
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246214
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576852
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008465
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795397
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14507
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90022
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.28554
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.26005
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.23687
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.21596
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.1973
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.18089
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.16669
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.15471
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.14492
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.13732
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.13189
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.12864
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.12756
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.12865
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.66531
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.791673
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926027
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.098065
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291409
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501107
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729268
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97841
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251492
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554621
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98315
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956154
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12175
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88001
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.43463
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.40878
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.38526
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.36404
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.34511
·(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.32845
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.31404
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.30187
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.29192
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.28418
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.27866
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.27534
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.27422
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.27529
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.659553
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.785546
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.922619
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.101654
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295266
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505308
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733849
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983426
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256942
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558072
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958023
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118279
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11115
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87455
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.59001
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.56378
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.5399
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.51837
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.49915
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.48223
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.46759
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.45523
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.44511
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.43724
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.43161
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.42822
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.42705
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.42811
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.654087
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.779745
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926081
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105399
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.299331
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509721
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738642
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988641
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262715
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564387
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933092
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281443
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10661
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86927
·(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.752
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.72536
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.70112
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.67925
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.65973
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.64255
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.62767
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.6151
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.60481
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.5968
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.59106
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.58758
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.58637
(333.33, 7.49, 371.44) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.58741
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.648859
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.774214
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.929671
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109274
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303557
(333.33, 7.49, 371.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51427
