¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08859
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876215
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088192
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315132
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269769
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11771
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89678
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79097
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41242
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02537
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1391
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25746
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38059
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50873
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64199
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78066
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92036
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06226
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20988
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11748
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06787
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223188
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383799
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553216
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73325
€(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932273
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148014
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379153
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468056
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14502
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92854
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80067
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44225
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03808
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15207
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2707
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39412
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52253
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65606
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79503
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93958
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08727
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8032
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.10421
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106888
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264371
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426425
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598356
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784373
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989745
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209404
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444782
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491634
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17217
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96014
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8111
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47282
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05303
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16733
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28628
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41002
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53874
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67267
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81195
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95687
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10767
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47022
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11931
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146779
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305655
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470064
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644635
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83965
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048664
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272363
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512203
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515018
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19915
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99153
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83607
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50414
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07024
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18489
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30416
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4283
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55739
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69171
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83146
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97682
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1411
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14291
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26719
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187546
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347898
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514745
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697093
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896254
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109087
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336908
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900571
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538237
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22593
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02276
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8646
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53623
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08974
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20479
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32445
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44898
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57853
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71331
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85351
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01708
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2023
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76439
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16733
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 22.30233
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229213
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391123
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561566
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751564
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954261
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170996
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403145
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761882
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561302
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2525
„(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05376
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88555
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56911
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11155
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.227
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34714
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47212
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60216
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73743
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90026
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07972
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26667
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45747
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14785
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.86268
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.97046
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.94408
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27183
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435334
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807354
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013712
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23447
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471115
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984029
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584198
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27891
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08453
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90706
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60273
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1356
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25156
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37217
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4977
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62829
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79034
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9643
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14547
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83356
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15673
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.16878
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.82287
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.73335
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.70647
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315376
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483031
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667656
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864422
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074619
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29955
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54078
‘(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003344
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606878
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30509
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11509
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92908
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63718
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16203
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27848
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39968
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52578
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68703
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85575
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03145
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21448
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39652
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80899
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.9294
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.7741
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.65575
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.66482
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359713
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534694
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722525
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922909
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13703
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3663
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612299
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022798
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629387
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33105
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14183
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95159
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67037
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19077
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30783
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43269
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59001
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75375
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92423
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10179
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28674
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9774
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03411
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.83909
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.69466
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.62588
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.63493
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401463
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587503
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778749
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982787
‹(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200985
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434713
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092556
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042376
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651622
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3568
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16062
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97467
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69635
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2219
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3463
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49902
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65806
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82355
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99588
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17538
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36236
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52734
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02609
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.75383
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.62001
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.6003
(335.65, 7.50, 351.10) (349.29, 3.20, 314.75) (8.48, 3.84, 6.55) Truck 21.60933
(335.65, 7.50, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412405
