¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.537786
…(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32173
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621792
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92675
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255919
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618984
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47826
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34043
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8448
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54989
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71758
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87241
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03368
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20162
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37018
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53743
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71163
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87328
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94023
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0106
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08442
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16175
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24278
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32755
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41347
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50318
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59692
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552379
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888892
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293325
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588467
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890864
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219131
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582415
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48878
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31676
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81893
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46719
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65589
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80907
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96859
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12483
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2832
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44805
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61979
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79869
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86571
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93521
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00817
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08465
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16476
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24856
†(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33617
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42771
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52307
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534979
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868474
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264767
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555799
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855672
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186022
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54654
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4979
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29376
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79377
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38546
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59676
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74835
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89317
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04326
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19948
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36212
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53149
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70792
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79455
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86329
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93543
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01106
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09027
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17319
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25987
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35042
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44496
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517531
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849375
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236116
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523693
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823365
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153544
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511328
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50553
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2714
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76933
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31576
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5376
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67439
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81672
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96482
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11903
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27951
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44668
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62074
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72671
‚(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79467
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86603
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94086
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01926
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1013
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1871
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27675
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37035
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500077
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8302
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20737
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492184
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793874
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121692
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476773
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51167
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24972
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74558
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2835
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46765
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60272
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74322
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88949
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04172
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20017
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36518
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53702
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66206
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72931
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79993
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87401
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95162
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03288
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11785
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20661
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2993
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48254
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811034
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178474
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463573
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764929
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090384
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442894
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51633
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22866
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72256
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20747
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40988
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53386
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67267
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81714
‚(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96748
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.124
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28696
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45668
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60055
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66714
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73708
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81046
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88732
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96776
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05195
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13993
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23177
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464951
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791793
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150223
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437179
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736515
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059719
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409687
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5195
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20823
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70021
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13342
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35782
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47935
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60576
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74768
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89626
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05091
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21193
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3796
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54216
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60812
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67741
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75008
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82624
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.906
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98938
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07656
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16762
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447375
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77254
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12903
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411293
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708666
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029646
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377079
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52113
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18846
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64363
†(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06124
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30814
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42856
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55385
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68417
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82797
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98084
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13999
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30573
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47835
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55211
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6208
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69283
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76833
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84737
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93009
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01653
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10681
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429753
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753218
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107834
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385895
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681307
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000139
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34516
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49571
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16927
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57827
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99091
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26082
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38019
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50438
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63358
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76797
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91372
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07111
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23498
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40569
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49914
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56722
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63867
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71354
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79197
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.874
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95974
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04929
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412086
(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733908
