¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(349.88, 8.84, 313.91) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.42597
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16877
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524693
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.935875
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.390653
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.851893
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34935
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90196
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48297
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67882
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42917
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.138
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91887
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.33608
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.27809
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.24202
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.21146
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.18582
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.16439
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.14704
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.13353
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.19633
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12356
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83245
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49279
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949751
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224856
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523999
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850578
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162458
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514142
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924238
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377757
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844858
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34157
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8933
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02666
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6804
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43097
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15083
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.23622
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.10145
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.07549
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.05591
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.03946
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.02604
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.01563
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.00825
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.00386
ç(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.04211
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.2737
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77746
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46364
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937004
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211859
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509837
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835092
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156416
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.503709
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91273
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365002
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838143
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33413
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88502
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02507
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68261
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43347
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16461
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.1746
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.06104
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.0399
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.0254
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.01391
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.00536
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 13.99981
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 13.99719
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 13.99758
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.03592
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.25544
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94729
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46759
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924283
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198925
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495745
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819685
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15065
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493392
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901352
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352396
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831743
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32705
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42268
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02412
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68544
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43666
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17308
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.28379
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.12799
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.10886
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.10026
Ù(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.09486
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.09269
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.09379
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.09815
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.10592
(349.88, 8.84, 313.91) (375.86, 4.11, 320.19) (0.81, 2.16, 0.81) Human 14.16446
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60719
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74851
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89597
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911589
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186054
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481726
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80436
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145154
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483191
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890107
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339936
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825661
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32032
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41394
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02382
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68896
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43676
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18269
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95835
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86051
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74968
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74814
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72492
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83488
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98775
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10473
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22717
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35522
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48907
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62884
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77472
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898926
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17325
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467782
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789121
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139929
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47311
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878993
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327624
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.819894
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81678
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40553
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0242
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69309
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43446
Ñ(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1935
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97076
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88914
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78168
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7824
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75537
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89571
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88041
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9961
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11723
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24393
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37636
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51467
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65905
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886296
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160516
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453918
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773967
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124392
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463149
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868011
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315463
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812479
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80962
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39754
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02715
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69269
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4329
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20547
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98916
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91038
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81558
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8014
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78841
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95954
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77807
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89258
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01245
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13789
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26896
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40594
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54884
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873702
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147851
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440129
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758904
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10787
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453308
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857166
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303451
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28468
â(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80276
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38989
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0314
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69198
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43209
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2186
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00885
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93261
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84509
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82245
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82402
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02631
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68066
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79403
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91272
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03692
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16678
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29771
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43388
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861144
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135261
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426424
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743932
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091452
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.44529
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846457
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.291593
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27679
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79625
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38265
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03132
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69193
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43203
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23291
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02976
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95623
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86576
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84563
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86226
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09617
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58807
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69818
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81073
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92861
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05194
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1809
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31561
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848627
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122745
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412802
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729054
é(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075138
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440804
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835885
(349.88, 8.84, 313.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797026
