¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê (417.51, 13.47, 326.68) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.440402
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89074
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.86989
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.8431
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.81856
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.79622
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.77607
È (417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.75809
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.74227
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.72857
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.87242
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.86282
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 11.90947
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.96603
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.40539
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542793
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800242
(417.97, 13.44, 326.48) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.774771
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385774
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834102
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304169
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778826
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312943
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984504
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79037
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64399
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22961
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 11.02699
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.80918
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.78256
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.75816
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.73596
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.71594
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.69808
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.68235
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.66874
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.8118
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.80226
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.19688
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.30773
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.33032
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507265
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761685
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038244
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339881
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75025
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262774
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746277
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27621
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928871
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72525
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61075
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.99938
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.96787
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.75124
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.72478
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.70052
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.67845
Ä (417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.65855
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.64079
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.62516
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.61164
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.75394
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.74446
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.5922
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472134
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723573
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99677
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294568
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667731
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168667
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713826
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239567
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873373
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66029
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51135
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.94284
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.9115
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.696
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.66968
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.64556
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.62362
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.60383
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.58617
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.57063
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.55719
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.9587
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.77154
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.01641
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437406
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685915
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955809
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249858
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586523
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076162
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63522
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203009
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818005
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59053
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40499
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.889
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.85783
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.64339
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.61721
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.59322
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.57139
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.55171
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.53415
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.5187
¼ (417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.50533
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.90488
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.13478
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.1258
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41722
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403086
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648716
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915389
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205768
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523128
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985289
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530972
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158638
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762737
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5004
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30022
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.83779
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.80677
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.59336
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.56731
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.54344
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.52173
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.50215
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.48468
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.46931
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.45602
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.8537
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.07314
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.06422
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0417
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369184
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612014
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875461
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162249
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475504
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895951
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428727
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04048
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710667
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4115
(417.97, 13.44, 326.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19703
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.78916
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.75829
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.54584
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.51992
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.49617
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.47456
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.45508
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.4377
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.4224
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.40918
±(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 10.80509
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.01461
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.52342
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.50913
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.49731
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.48795
(417.97, 13.44, 326.48) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.48103
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341915
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616012
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916282
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246582
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611572
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569322
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067127
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62833
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26248
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96703
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80687
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79007
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95489
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35635
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33853
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80117
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356407
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631864
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93369
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265782
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15074
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592115
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092741
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657307
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29027
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9989
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83895
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82787
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99996
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36666
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27288
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42347
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370876
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647695
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951079
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284965
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17346
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61483
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118273
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686253
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.318
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03066
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87084
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86541
˜(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04485
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3097
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2089
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54866
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385321
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663501
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968446
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304131
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196139
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637435
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143734
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715075
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34562
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06237
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90254
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90273
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08945
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2541
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14646
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15324
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399735
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679279
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985785
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323271
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218824
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662069
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169073
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742159
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37324
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09399
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93396
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93981
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13376
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19984
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11697
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20467
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414118
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695026
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003094
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840577
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241465
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687315
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194345
(418.44, 13.42, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766334
