¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.025434
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.806095
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.775341
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.746331
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.719037
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.693429
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.66948
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.647167
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.626465
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.697885
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.098329
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124504
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354729
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601825
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861681
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144275
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452711
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790535
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162127
™ (435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551699
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908014
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288375
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677944
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.741239
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.690264
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.641689
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.914664
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.878426
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.84404
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.81147
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.780679
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.751637
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.724309
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.69867
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.674692
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.652349
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.63162
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.692445
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.103774
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126553
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356926
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606621
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867879
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151036
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460085
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798611
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170996
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536706
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891739
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279442
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671236
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.750031
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.698985
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.650345
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.921748
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.885458
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.851023
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.818405
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.787569
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.758482
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.731113
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.705433
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.681416
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.659037
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.638272
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.688629
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.110801
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128671
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359199
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609094
“ (435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874198
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157893
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467574
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806848
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180102
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522282
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876017
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262283
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665242
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.760811
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.70968
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.660955
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.930434
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.894083
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.859585
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.82691
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.796016
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.766876
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.739455
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.713726
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.689661
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.667235
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.646428
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.686438
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.119416
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130838
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361566
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611631
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880619
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16495
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475264
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815272
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184376
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508372
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860879
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245722
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660048
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.773591
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.722359
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.673535
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.940732
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.904305
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.869736
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.83699
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.806031
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.776826
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.749344
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.723555
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.699434
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.676954
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.656094
‹ (435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.685866
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.129627
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133077
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363966
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614273
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88646
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172109
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483095
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823886
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172045
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495012
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846321
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229815
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650104
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.788383
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.737032
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.688094
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.952651
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.916136
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.881484
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.848657
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.817621
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.788341
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.760787
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.734931
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.710744
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.688202
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.667282
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.686911
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.887505
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135365
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366423
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61696
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889393
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179434
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491136
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832674
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160213
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482155
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832372
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214616
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633345
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.805203
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.753717
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.70465
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.966204
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.929588
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.894841
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.861923
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.830799
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.801434
‹ (435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.773799
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.747866
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.723605
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.70099
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.680001
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.689578
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.900521
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137723
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368979
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61975
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892408
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186908
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499285
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841659
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148853
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469828
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818944
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199948
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617346
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.824071
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.772431
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.723218
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.981402
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.944677
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.909822
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.876801
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.845578
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.816119
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.788393
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.762372
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.738026
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.715333
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.694268
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.693868
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.169949
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140135
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371609
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622564
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895479
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193336
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507609
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842706
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13796
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458097
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806156
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185993
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602035
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.844999
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.793193
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.743816
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.998265
ˆ (435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.961415
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.926442
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.893307
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.861973
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.832409
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.804581
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.778462
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.754025
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.731242
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.710091
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.699785
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.186664
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142616
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374295
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625465
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898668
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196793
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516086
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833082
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12761
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446782
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793911
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17261
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603526
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.868016
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.816024
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.766469
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.016808
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.979822
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.944718
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.911456
(435.63, 13.88, 289.38) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.880002
