¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85163
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.977334
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43341
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936834
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50156
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11852
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81186
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60125
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50555
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28053
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50563
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99315
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77962
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00009
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255719
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468625
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70314
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957776
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231627
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520522
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845057
‚(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200741
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577587
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.992575
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449437
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955197
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51924
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13839
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83353
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62596
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53362
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31064
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53374
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.70414
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.57783
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.56051
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.54715
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.53787
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.53291
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.53235
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.55118
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262633
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476541
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712682
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968104
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241104
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532107
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859169
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213664
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591778
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008224
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465924
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.974768
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53752
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1582
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85596
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65118
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56271
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34207
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56328
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.50581
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.43615
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.41044
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.38823
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.36938
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.354
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.34203
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.34351
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.48999
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269716
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485548
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722404
ö(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978629
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250825
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545263
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873551
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226917
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606331
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024275
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48287
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.994851
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5564
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17797
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87917
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67728
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59283
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37489
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59866
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.53275
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.45693
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.42619
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.39896
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.3752
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.35495
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.33807
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.33655
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.47851
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276969
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494719
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732305
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989348
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260792
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558667
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888203
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240501
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62125
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040595
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500281
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01545
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57588
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19843
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90316
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70433
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62375
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66385
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63853
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13736
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.71264
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.65891
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.6132
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.57372
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.53983
(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.51083
¿(378.11, 16.01, 284.53) (390.36, 8.47, 312.76) (0.81, 2.16, 0.81) Human 16.50826
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284392
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504054
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742384
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000262
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271005
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572313
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903124
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254419
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.636538
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056728
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518646
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03582
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59597
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22011
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92793
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73229
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65228
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69527
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17775
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97367
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09392
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87873
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292002
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513554
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752643
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011371
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282193
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586205
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918316
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268668
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.652191
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073277
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538045
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05434
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61601
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24267
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95317
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76114
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68041
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72736
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7231
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00963
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15587
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8932
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300973
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523217
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763077
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021315
»(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295163
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600338
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932505
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283251
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668214
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.090244
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557907
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07339
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63605
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26592
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97908
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79091
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7096
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75739
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76786
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26398
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04777
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2215
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91098
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310095
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533042
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77369
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031422
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308355
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614716
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946132
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298163
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684606
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10763
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57823
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09299
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65672
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28986
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00582
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8216
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73985
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78948
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81428
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30979
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08802
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28995
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93209
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319365
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543029
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784478
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041753
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321768
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629338
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96006
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313411
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701366
²(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125688
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.59902
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11314
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67799
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3145
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03348
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85088
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77118
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82282
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86234
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35739
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1305
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36117
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328785
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553178
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795444
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052311
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3354
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644202
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974291
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328993
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718389
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144837
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.620278
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13345
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69995
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33964
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06193
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88078
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80358
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85741
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08437
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40688
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20121
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43527
(378.11, 16.01, 284.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338352
