¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(345.70, 6.92, 371.43) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.11298
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4541
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4346
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33373
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19562
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86112
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86553
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23069
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97407
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80156
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519212
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87859
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202899
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566784
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001177
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524097
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01571
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49173
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49134
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3801
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23906
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89526
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62741
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05852
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90664
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7386
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508166
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867049
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190312
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566176
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000506
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52446
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04932
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56975
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49025
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42663
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27084
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93039
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65917
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88744
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83824
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67452
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496863
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855618
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177839
‡(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565427
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999691
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524392
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08341
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64761
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48895
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45331
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30345
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96437
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69066
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71755
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76887
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60942
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487957
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844185
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171901
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564531
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998711
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523955
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11792
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72532
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48734
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45398
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33691
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97548
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72188
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49564
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69853
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54324
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483068
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832808
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170949
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563539
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997591
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523088
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13431
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78828
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48548
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45334
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37123
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98761
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75278
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2714
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77612
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47609
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47801
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821521
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169925
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562361
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99629
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521812
„(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13285
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78643
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48335
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45145
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40261
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00072
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78339
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96769
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48385
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23782
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472784
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812222
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168725
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561065
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994827
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520168
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13095
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78434
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.481
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44829
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41549
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01476
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81368
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6699
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20008
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99786
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467346
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806989
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167412
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559585
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993225
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518076
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1286
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78204
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4784
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44385
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42924
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02985
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84366
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37803
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92449
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76087
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461815
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800883
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165962
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558003
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99146
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515594
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12576
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77952
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47553
†(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43815
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4259
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04589
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87327
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23401
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4661
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28201
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456067
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794622
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164397
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556299
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989552
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512722
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11984
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76917
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47238
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43122
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40631
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06296
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90258
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28331
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21532
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71686
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450201
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788164
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159898
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55441
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987457
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509436
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10872
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75652
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46902
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42301
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38727
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08101
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93146
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33341
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97266
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8164
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444168
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781545
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152588
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552392
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985216
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505751
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09733
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74357
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46537
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40879
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36885
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09269
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9672
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38435
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73778
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88482
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07964
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437947
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774737
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145119
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550265
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982844
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501663
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08565
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73028
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46151
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37605
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35103
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07284
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02812
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4361
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5104
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44855
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52778
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431636
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767797
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137405
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5458
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980318
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497193
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07365
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71669
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44979
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34281
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33379
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05364
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08851
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4887
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35833
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20374
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78361
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425144
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76064
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12958
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537069
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977638
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492311
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06144
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7028
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43389
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30909
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31715
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03509
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14833
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54213
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26504
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96696
