¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(328.71, 7.28, 378.99) (331.05, 1.37, 355.25) (0.81, 2.16, 0.81) Human 8.016516
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.120215
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.102602
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.197786
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.317845
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.834525
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.433281
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.978837
(328.88, 7.32, 378.39) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 19.15995
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.883042
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.354681
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370046
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617303
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885895
Å(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178675
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505821
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981645
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779117
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.299542
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.274062
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.250169
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.227837
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.207042
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.187763
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.169981
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.247278
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.369114
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.815065
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.410065
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.951128
(328.88, 7.32, 378.39) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.98673
(328.88, 7.32, 378.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 24.03904
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.26174
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.691438
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.182887
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370828
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61814
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886813
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179699
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508083
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930719
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735998
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096061
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.345181
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.321052
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.2985
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.277501
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.258033
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.240076
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.298599
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.42229
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.339981
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.38721
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.923866
(328.88, 7.32, 378.39) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.81999
(328.88, 7.32, 378.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.35533
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.05722
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.50884
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.018833
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371675
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61901
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887761
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180763
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510355
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880351
Ó(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684702
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049994
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.419164
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.394791
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.37201
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.350799
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.331133
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.312995
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.351802
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.477434
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.178152
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.460275
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.977811
(328.88, 7.32, 378.39) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.65952
(328.88, 7.32, 378.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.53437
(328.88, 7.32, 378.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.16562
(328.88, 7.32, 378.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.50899
(328.88, 7.32, 378.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.45773
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.45594
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.862587
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.334682
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.862061
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372509
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619946
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888755
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181811
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512563
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882819
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621099
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004812
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.49613
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.471502
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.448484
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.42705
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.40718
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.388853
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.406944
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.639698
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.147804
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.548057
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.910856
(328.88, 7.32, 378.39) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.5051
(328.88, 7.32, 378.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.77163
(328.88, 7.32, 378.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.74429
(328.88, 7.32, 378.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.52468
(328.88, 7.32, 378.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.5553
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.24782
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.67719
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.168452
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.712144
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373361
È(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620886
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88979
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182957
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514791
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88529
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556931
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960465
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341021
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.801539
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.767819
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.736054
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.969362
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.943771
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.919884
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.897676
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.128591
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.639382
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.873155
(328.88, 7.32, 378.39) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.37897
(328.88, 7.32, 378.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 22.0175
(328.88, 7.32, 378.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.89822
(328.88, 7.32, 378.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.6725
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.66891
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.04985
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.500451
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.00967
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.568692
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37428
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621877
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890881
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184118
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517038
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887706
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492271
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916993
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.144126
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.108662
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.07763
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.048398
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.827173
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.802145
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.778788
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.757079
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.109684
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.734401
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.97071
(328.88, 7.32, 378.39) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.26363
(328.88, 7.32, 378.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 22.27233
(328.88, 7.32, 378.39) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 22.38472
(328.88, 7.32, 378.39) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 22.37347
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.45682
Ğ(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.861395
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.331845
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.857909
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.431351
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375226
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62288
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891973
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185308
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519211
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890121
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427103
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.182579
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.996969
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.964798
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.935204
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.930258
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.750929
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.731748
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.714161
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.698149
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.091084
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.833276
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.072224
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.50359
(328.88, 7.32, 378.39) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.97575
(328.88, 7.32, 378.39) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.16992
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.90301
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.2552
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.681829
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.170874
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.712761
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.299778
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376193
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623959
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893137
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186586
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521397
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892555
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.226914
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.101645
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.06394
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.034977
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.009767
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.989912
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.841197
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.82179
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.803998
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.787799
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.072789
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.916016
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.17787
Ê(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.431743
(328.88, 7.32, 378.39) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.17438
(328.88, 7.32, 378.39) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.38484
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.68652
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.06335
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.510609
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.017092
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.573854
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.17367
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377194
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625029
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894303
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18786
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523517
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894931
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.22791
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.185381
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.147189
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.1128
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.087338
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.06907
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.935161
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.915519
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.897511
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.881117
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.054803
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.894042
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.19734
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.361803
(328.88, 7.32, 378.39) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.4937
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.16095
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.48083
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.880659
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.347225
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.870079
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.440845
(328.88, 7.32, 378.39) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.052733
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378207
