¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş (381.81, 10.71, 321.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.950158
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.084621
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.363249
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.709721
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.108348
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.572778
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.116337
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.846941
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.693192
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.633027
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.610106
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.591629
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.575313
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.561107
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.549059
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.539056
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.531155
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.525286
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.929612
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.058374
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.196707
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.345679
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.506528
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.680689
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.869841
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.075955
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.305658
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.554212
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.828392
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.112671
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.395997
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.744826
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.14785
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.611179
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.160549
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437716
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.756349
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.683565
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.655707
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.63234
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.611379
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.592752
ı (381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.576391
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.562305
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.550404
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.540648
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.943625
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.073398
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.212851
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.363071
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.525316
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.701043
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.891964
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.102061
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.33272
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.583974
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.861275
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.141479
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.429528
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.780711
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.188255
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.650446
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.205791
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513095
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3827
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.810782
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.767993
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.733997
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.703828
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.677054
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.65334
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.632566
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.614531
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.599072
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.957857
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.088659
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.229255
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.380749
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.544417
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.721747
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.914476
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.129208
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.36028
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.614299
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.894798
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.171054
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.463852
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.817387
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.229582
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.696423
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.252083
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590211
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45145
ì (381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47396
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80085
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37337
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61253
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.904323
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.823184
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.776789
(381.73, 10.69, 321.73) (357.36, 3.52, 324.64) (0.81, 2.16, 0.81) Human 8.741601
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.972307
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.104159
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.245922
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.398715
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.563838
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.742803
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.937379
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.154809
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.388343
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.645194
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.928971
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.201408
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.498986
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.854867
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.271842
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.744435
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.299442
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669151
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52193
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54088
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94382
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48081
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56353
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.986977
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.1199
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.26285
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.416969
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.583578
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.764214
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.965448
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.180861
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.416916
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.676668
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.963807
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.232558
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.534942
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.893166
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.315053
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.793568
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.347889
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749924
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59422
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62982
à (381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05133
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50489
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51632
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.001868
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.135882
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.280045
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.435516
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.603641
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.785981
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.989704
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.20737
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.446005
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.708726
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.99931
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.264513
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.571732
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.932294
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.359233
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.843841
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050617
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825794
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66833
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7509
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16187
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53116
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50513
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.016979
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.152105
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.297503
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.454356
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.624026
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.809514
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.014369
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.23434
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.475613
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.741376
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.035491
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.297293
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.609371
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.972266
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.4044
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.895278
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11892
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890098
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75433
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87536
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27554
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55964
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53763
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.032313
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.168571
ú (381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.315231
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.47349
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.64474
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.836052
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.039449
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.261777
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.50575
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.774628
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.072361
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.330905
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.647875
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.013097
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.450567
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.947902
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188898
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955994
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8646
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00317
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39242
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59037
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.047869
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.185281
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.333227
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.492921
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.665781
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.859437
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.064947
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289683
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.53642
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.808487
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.109118
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.365369
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.687259
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.054795
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.497755
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.001737
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260542
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02984
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97789
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13448
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51264
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62335
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.063649
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.202238
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.351491
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.51265
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.690807
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.883198
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.090868
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.318068
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.567628
õ (381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.842961
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.141558
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.401412
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.727535
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.097379
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.545986
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.056803
(381.73, 10.69, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333884
