¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.52477
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00875
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78329
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6186
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57436
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53154
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43136
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78466
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46362
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25194
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11011
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8899
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74706
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74667
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68092
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59809
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83987
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53337
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33204
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21235
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99751
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87906
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92221
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83314
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44389
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89474
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60276
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41179
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31546
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11002
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02894
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10113
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98829
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56597
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95522
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67171
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4911
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4194
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22882
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18648
³(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27604
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19721
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68519
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01521
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74018
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56992
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52381
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34885
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34593
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4206
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41947
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80157
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0747
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8081
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64821
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61985
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47004
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50721
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06664
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91485
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13366
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87552
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72593
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71042
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59244
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67034
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81563
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07423
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19205
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94227
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80299
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80034
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71602
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83359
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02593
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11458
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24978
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00838
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87938
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8895
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84074
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98629
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24103
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19924
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30688
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0738
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.955
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97791
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98455
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14036
¸(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.461
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28545
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36327
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13842
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02979
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06542
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12996
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31212
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01203
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3732
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6323
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41893
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20228
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10374
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15202
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26525
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49632
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21027
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46252
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63185
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47379
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26524
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17675
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23759
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40051
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68197
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40928
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55342
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62591
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52781
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32733
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24877
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32212
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53663
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86906
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60893
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64594
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58099
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38842
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31974
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40542
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67344
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05386
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80908
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8241
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63323
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44856
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38959
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49765
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81101
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20838
Î(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00346
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13308
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68456
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50763
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45828
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58956
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94924
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36323
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09245
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46222
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.1439
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.12946
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.11954
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.11413
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73485
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56559
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52573
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68007
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07905
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51825
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32776
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83968
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.27435
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.27437
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.27893
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.28803
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78416
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6224
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5919
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76916
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18643
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6734
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61656
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22889
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.66644
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.66776
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.67371
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.68428
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83234
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.678
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65669
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85677
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29215
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83791
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91273
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54985
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87947
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73238
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72721
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9427
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39605
Ğ(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00478
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21654
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8782
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.15838
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.14205
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.13005
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9254
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78541
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79193
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02697
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49796
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17135
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51184
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.54679
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.48953
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.43694
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.38894
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97014
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83711
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8548
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10941
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59785
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33739
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72883
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.97683
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.91889
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.86569
(431.20, 12.37, 341.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.81718
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01364
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88739
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91572
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18996
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69553
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50275
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93818
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71056
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05588
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93628
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97465
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26856
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79093
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66732
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14477
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91843
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09679
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98363
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03154
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34503
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88391
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83093
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34829
ñ(431.20, 12.37, 341.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.55375
(431.20, 12.37, 341.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.54178
(431.20, 12.37, 341.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.53461
(431.20, 12.37, 341.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.53221
(431.20, 12.37, 341.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.5346
(431.20, 12.37, 341.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.54178
(431.20, 12.37, 341.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.55375
(431.20, 12.37, 341.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.57052
(431.20, 12.37, 341.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13634
