¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(348.89, 7.03, 360.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46159
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510991
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816925
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165802
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553867
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410466
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4943
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790565
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339776
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967443
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72509
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5912
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65369
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05462
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6768
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54306
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21932
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79432
¦(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13803
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49788
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87504
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30569
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88654
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50235
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11211
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195348
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499654
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808189
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156106
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543046
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930148
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6197
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761109
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306417
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934563
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68043
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5389
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59719
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9988
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6061
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48268
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34198
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84471
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19021
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55205
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97093
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54081
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13492
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74206
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36515
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19961
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488277
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79929
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146231
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531892
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907507
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.764132
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804976
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.273159
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901602
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63587
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48677
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54063
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94006
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54518
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35567
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46894
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89863
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24612
¥(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66069
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19175
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78503
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39191
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99126
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65889
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203544
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477478
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79023
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136177
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514962
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884978
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293196
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906654
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240004
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865727
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59144
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43481
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49076
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88118
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48374
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25974
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60025
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95617
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36627
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8527
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43335
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0387
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63741
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30153
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201369
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469129
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781012
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12595
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496173
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862565
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26831
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.053062
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206968
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827397
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54714
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38304
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45141
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82219
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42033
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16397
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68126
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08672
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55598
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06986
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68415
 (348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30223
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96275
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93452
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19086
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460639
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77164
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115554
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47599
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840271
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243562
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21856
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260502
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789167
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50298
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33148
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41152
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76309
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34396
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06757
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82109
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27416
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75257
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31542
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94461
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64098
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65134
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50551
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180321
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452013
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762119
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104993
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455909
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818099
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218959
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676797
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377885
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751044
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45898
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28066
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37111
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70393
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.268
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97266
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00635
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46839
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9658
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57027
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19955
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31477
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21278
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169757
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44325
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752449
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09427
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435937
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796052
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194502
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.652845
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556779
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713039
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41513
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23333
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3302
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64471
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19246
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88123
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19823
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6696
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21527
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82478
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99344
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93505
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77118
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15917
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434355
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742634
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079804
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416075
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774133
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171402
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628985
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137892
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789321
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37146
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18602
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28881
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58545
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11735
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79023
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05035
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87832
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46957
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03365
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67124
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46639
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148562
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425331
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732678
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064353
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396329
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752347
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152059
ˆ(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605225
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.111158
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934448
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32796
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13873
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24697
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52768
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04269
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69968
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93651
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13184
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67484
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37338
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17723
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84913
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137935
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416181
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722583
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048888
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376699
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730695
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13271
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581562
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08454
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649355
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28465
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09956
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20469
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47632
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96848
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6096
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82288
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33445
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88759
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90264
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55472
(348.64, 7.03, 360.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12919
